listing_id,listing_name,listing_type,room_type,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,checkin_time,checkout_time,guest_favorite,exact_location,cleaning_fee,extra_guest_fee,single_fee_structure,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue_native,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar_native,ttm_adjusted_revpar_native,ttm_avg_min_nights,ttm_avg_length_of_stay,ttm_reserved_days,ttm_blocked_days,ttm_available_days,amenities_count,center_mark
32799257,"Romantic- lake view room, balcony,50m to West Lake",Private room in rental unit,private_room,False,21.049,105.8398,2.0,1.0,1.0,0.0,False,"Wifi,Air conditioning,Kitchen,Hot water kettle,Paid parking off premises,Hot water,Body soap,Mini fridge,Extra pillows and blankets,Microwave,Dishes and silverware,Heating,Cooking basics,Stove,Wine glasses,Washer,Dryer,Shower gel,Patio or balcony,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Hair dryer,Iron,Dedicated workspace,Rice maker",False,False,1,Firm,3:00 PM,11:00 AM,False,False,0,0.0,True,15.0,4.53,4.7,4.7,4.5,5.0,4.9,4.7,8873336.0,593361.7,0.041,0.041,24310.5,24310.5,1.0,3.0,15,0,350,32,2.76
32847325,Linnie's Abditory-In the heart of Hanoi,Entire home,entire_home,True,21.0457,105.8421,2.0,1.0,1.0,1.0,False,"Hair dryer,Cleaning products,Shampoo,Hot water,Shower gel,Essentials,Hangers,Iron,Books and reading material,Air conditioning,Ceiling fan,Fire extinguisher,First aid kit,Wifi,Refrigerator,Dishes and silverware,Hot water kettle,Coffee,Private entrance,Smoking allowed",False,False,1,Moderate,2:00 PM,11:00 AM,True,False,0,0.0,True,209.0,4.89,4.9,5.0,4.9,5.0,4.9,4.9,30601296.0,447712.6,0.186,0.186,83839.2,83839.2,1.0,3.0,68,0,297,20,2.32
32931420,Ap A2,Entire rental unit,entire_home,True,21.0313,105.8222,2.0,1.0,1.0,1.0,False,"Hair dryer,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Iron,TV,Air conditioning,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Dishes and silverware,Stove,Lake access,Private entrance,Free parking on premises,Long term stays allowed",False,False,6,Moderate,11:00 AM,12:00 PM,True,False,0,4.0,True,59.0,4.97,5.0,5.0,4.8,5.0,4.8,5.0,49883255.0,272905.2,0.504,0.628,136666.5,170250.0,5.7,6.1,184,72,181,22,3.32
33004987,G Studio 2🌿BALCONY🌿BATHTUB⭐️Stylish⭐️Hoan Kiem,Entire loft,entire_home,True,21.0226,105.8536,2.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Conditioner,Bidet,Hot water,Shower gel,Essentials,Hangers,Iron,TV,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Patio or balcony,Backyard,Outdoor furniture,Free parking on premises,Free street parking,Hot tub,Luggage dropoff allowed,Long term stays allowed",False,False,1,Moderate,2:00 PM,11:00 AM,False,False,3,0.0,True,202.0,4.65,4.7,4.9,4.5,4.9,4.9,4.7,105361106.0,772161.6,0.353,0.396,281602.6,315291.3,1.0,3.1,129,39,236,29,0.61
33122984,HANOI HOMIE HOMESTAY- H.E.O STUDIO,Private room in rental unit,private_room,False,21.0337,105.8273,4.0,2.0,2.0,0.0,False,"TV,Washer,Wifi,Air conditioning,First aid kit,Fire extinguisher,Kitchen,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Elevator,Private entrance,Microwave,Dishes and silverware",False,False,38,Firm,3:00 PM,11:00 AM,False,False,4,5.0,True,7.0,4.43,4.4,4.4,4.4,4.4,4.9,4.4,15560863.0,558642.6,0.071,0.071,41206.7,41206.7,37.7,5.2,26,0,339,17,2.84
33266882,Hanoi Home 2 - Apartment by the lake - (2nd),Private room in serviced apartment,private_room,True,21.054,105.8339,2.0,1.0,1.0,1.0,False,"TV,Cable TV,Wifi,Waterfront,Air conditioning,Lake access,Kitchen,Free parking on premises,Hot water kettle,Paid parking off premises,Resort access,Conditioner,Elevator,Free street parking,Laundromat nearby,Outdoor furniture,Boat slip,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Kayak,Hair dryer,Iron,Theme room,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Rice maker,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Shower gel,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Outdoor playground,Sun loungers",True,False,1,Firm,3:00 PM,11:00 AM,False,False,0,0.0,True,24.0,4.67,4.8,4.5,4.6,4.6,4.7,4.8,10044304.0,623233.0,0.044,0.165,27518.6,103549.5,1.0,2.7,16,268,349,60,3.56
33432169,Private Duplex 3BR/Terrace/2WC/Hot tub HEART of HN,Entire rental unit,entire_home,False,21.0374,105.8479,8.0,3.0,4.0,3.0,False,"Bathtub,Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Air conditioning,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Hot water kettle,Dining table,Coffee,Private entrance,Patio or balcony,Backyard,Outdoor furniture,Outdoor dining area,BBQ grill,Hot tub,Smoking allowed",True,False,1,Limited,2:00 PM,12:00 PM,False,False,10,0.0,False,105.0,4.51,4.6,4.8,4.3,4.8,4.8,4.6,174187935.0,2326108.5,0.2,0.227,464394.7,528050.0,1.0,3.3,73,44,292,35,1.22
33482780,Spacious & Quiet Old Quarter w Elevator Condo,Entire condo,entire_home,True,21.0416,105.8449,3.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Iron,Drying rack for clothing,Clothing storage,TV,Air conditioning,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Hot water kettle,Dining table,Lake access,Private entrance,Elevator,Paid parking off premises,Long term stays allowed",False,False,1,Moderate,2:00 PM,12:00 PM,False,True,6,0.0,True,51.0,4.73,4.8,4.9,4.6,5.0,4.9,4.8,55581943.0,744928.1,0.195,0.195,147574.0,147574.0,1.3,4.7,71,0,294,32,1.78
33505109,iStay 2 - Apartment 1,Private room in serviced apartment,private_room,False,21.0176,105.7776,2.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Indoor fireplace,Heating,Wifi,Kitchen,Private entrance,Free parking on premises,Elevator,Breakfast,Smoking allowed",False,False,2,Flexible,1:00 PM,12:00 PM,False,False,0,0.0,True,6.0,4.17,4.2,4.2,4.2,4.3,4.2,4.2,31902372.0,596997.6,0.145,0.159,87403.8,95516.1,2.0,3.1,53,31,312,18,8.02
33507290,Be your real home 3,Private room in condo,private_room,True,21.04,105.8511,2.0,1.0,1.0,1.5,False,"Hot water,Washer,Dryer,Bed linens,Clothing storage,TV,Air conditioning,Exterior security cameras on property,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Private entrance,Elevator",True,False,27,Flexible,3:00 PM,11:00 AM,True,False,310,False,False,16.0,4.81,4.8,4.9,4.8,4.9,4.6,4.9,54697249.0,242463.6,0.63,0.774,149855.5,184165.8,27.2,20.9,230,68,135,15,1.36
33569084,iStay 2 - Apartment 2,Private room in serviced apartment,private_room,False,21.0174,105.7763,2.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Indoor fireplace,Heating,Wifi,Kitchen,Private entrance,Free parking on premises,Hot tub,Elevator,Smoking allowed",True,False,1,Flexible,3:00 PM,11:00 AM,False,False,1,0.0,False,4.0,4.75,5.0,4.8,4.8,4.5,4.8,4.8,20348822.0,719476.9,0.074,0.074,55393.7,55393.7,1.0,5.4,27,0,338,18,8.16
33595492,Cornfield ★ HaNoi authentic life style apartment ★,Entire rental unit,entire_home,False,21.0112,105.8303,2.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Ethernet connection,Children’s books and toys,Window guards,Air conditioning,Heating,Wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Lake access,Private entrance,Paid parking off premises,Smoking allowed,Long term stays allowed",False,False,60,Flexible,11:00 AM,12:00 PM,False,False,391,False,True,10.0,3.5,3.6,3.5,3.1,3.7,4.4,3.5,4241507.0,290656.8,0.038,0.038,11620.6,11620.6,60.0,14.0,14,0,351,24,3.1
33606973,Holly's Hidden Charm*2Beds*Old Quarter,Entire rental unit,entire_home,False,21.0345,105.8519,4.0,2.0,2.0,1.0,False,"Air conditioning,Hair dryer,Cleaning products,Shampoo,Body soap,Bidet,Hot water,Shower gel,Washer,Essentials,Hangers,Iron,Clothing storage,TV,Books and reading material,Air conditioning,Portable fans,Heating,Exterior security cameras on property,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Hot water kettle,Dining table,Private entrance,Long term stays allowed,Cleaning before checkout",False,False,1,Flexible,2:00 PM,12:00 PM,False,False,10,0.0,True,143.0,4.64,4.6,4.8,4.4,4.9,4.8,4.7,155244308.0,1007068.0,0.405,0.479,396097.2,467881.9,1.0,2.6,148,56,217,35,0.75
33680124,Jacuzzi Luxury/In the downtown/Hospitality,Entire rental unit,entire_home,False,21.0386,105.8484,2.0,1.0,1.0,1.5,False,"Air conditioning,Hair dryer,Shampoo,Hot water,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Ethernet connection,TV,Children’s books and toys,Outlet covers,Table corner guards,Air conditioning,Heating,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Hot water kettle,Dining table,Patio or balcony,Backyard,Free parking on premises,Hot tub,Luggage dropoff allowed,Long term stays allowed",False,False,1,Moderate,2:00 PM,12:00 PM,False,True,3,0.0,True,101.0,4.57,4.6,4.8,4.5,4.9,4.7,4.5,223602810.0,1354401.5,0.433,0.434,602344.4,603999.1,1.0,2.8,158,1,207,35,1.31
33782591,Luxury Serviced Apartment for rent in Cau Giay,Entire serviced apartment,entire_home,False,21.0425,105.7874,2.0,1.0,2.0,1.0,False,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Heating,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Cooking basics,Private entrance,Free parking on premises,Elevator",False,False,1,Flexible,3:00 PM,11:00 AM,False,False,0,0.0,True,20.0,4.75,4.7,4.9,4.6,4.8,4.5,4.7,8404947.0,750417.5,0.03,0.048,23027.3,37026.2,1.0,2.8,11,138,354,19,7.1
33783587,"Eco room-tropical design, OASIS on the LAKE",Private room in rental unit,private_room,False,21.0487,105.8397,2.0,1.0,1.0,0.0,False,"Wifi,Air conditioning,Lake access,Kitchen,Hot water,Dishes and silverware,Heating,Cooking basics,Washer,Dryer,BBQ grill,Patio or balcony,Backyard,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace",False,False,1,Firm,3:00 PM,11:00 AM,False,False,0,4.0,True,8.0,4.63,4.6,5.0,4.6,4.9,5.0,4.8,7312047.0,449067.1,0.044,0.044,20033.0,20033.0,1.0,4.0,16,0,349,20,2.73
33827701,2 Balconies & Rooftop in Old Quarter/ Laundry/Lift,Private room in residential home,private_room,True,21.0337,105.856,10.0,4.0,3.0,4.0,False,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Bidet,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Ping pong table,Pool table,Laser tag,Changing table,Baby safety gates,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Hot water kettle,Wine glasses,Rice maker,Trash compactor,Dining table,Lake access,Private entrance,Patio or balcony,Outdoor furniture,Outdoor dining area,Pool,Elevator,Paid parking off premises,Luggage dropoff allowed,Smoking allowed,Long term stays allowed,Cleaning before checkout",True,False,1,Moderate,2:00 PM,11:00 AM,False,False,20,0.0,False,31.0,4.94,4.9,4.9,4.8,5.0,5.0,4.9,162582344.0,2882540.8,0.156,0.315,422617.7,852240.1,1.0,2.9,57,184,308,56,0.66
33849273,Double room with bathroom outside,Private room in townhouse,private_room,False,21.0216,105.8475,6.0,3.0,3.0,0.0,False,"Children’s books and toys,Wifi,Patio or balcony,Air conditioning,Babysitter recommendations,Luggage dropoff allowed,Essentials,Long term stays allowed,Free parking on premises,Shampoo,Lock on bedroom door,Smoking allowed,Cleaning before checkout,Hangers,Hair dryer,Hot water,Iron,Cleaning products,Refrigerator,Oven",True,False,1,Moderate,3:00 PM,11:00 AM,False,False,0,0.0,True,21.0,4.67,4.4,4.5,4.6,4.7,4.5,4.7,14493987.0,429319.4,0.09,0.113,39709.6,49467.5,1.0,3.3,33,72,332,20,0.99
33850148,Double room with share bathroom,Private room in townhouse,private_room,False,21.0215,105.8466,6.0,3.0,3.0,0.0,False,"TV,Dryer,Wifi,Air conditioning,Luggage dropoff allowed,Kitchen,Essentials,Long term stays allowed,Free parking on premises,Shampoo,Lock on bedroom door,Smoking allowed,Cleaning before checkout,Hangers,Hair dryer,Iron",False,False,1,Flexible,3:00 PM,11:00 AM,False,False,0,0.0,True,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20713126.0,435593.0,0.132,0.139,56748.3,59864.5,1.0,2.7,48,19,317,16,1.06
33864981,Bao Hung Apartment - R5 - TTT,Entire serviced apartment,entire_home,True,21.0341,105.7875,4.0,2.0,2.0,1.0,False,"Hair dryer,Shampoo,Hot water,Shower gel,Essentials,Hangers,Bed linens,Iron,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Dishes and silverware,Stove,Private entrance,Free parking on premises,Elevator,Gym,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,1,Flexible,2:00 PM,11:00 AM,True,False,0,0.0,True,18.0,4.89,4.9,5.0,4.8,4.8,4.7,4.9,97996995.0,1121847.7,0.241,0.291,268484.9,324493.4,1.0,4.0,88,63,277,29,6.94
33869689,Luxury aparment 3BR at Imperia Garden,Entire rental unit,entire_home,False,20.9972,105.8041,6.0,3.0,3.0,2.0,False,"Wifi,Hair dryer,Hot water,Hangers,Iron,TV,Air conditioning,Smoke alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Patio or balcony,Backyard,Free parking on premises,Pool,Elevator,Gym",True,False,1,Flexible,2:00 PM,12:00 PM,False,False,6,0.0,True,14.0,4.93,4.9,4.8,4.6,4.8,4.6,4.7,34738708.0,1752209.6,0.049,0.049,94319.0,94319.0,1.0,9.0,18,0,347,22,6.22
33920934,01Private room/4pax/Cozy/Clean/Central Old Quarter,Private room in home,private_room,False,21.0311,105.8435,4.0,1.0,2.0,1.0,False,"Smoke alarm,Wifi,Carbon monoxide alarm,Air conditioning,First aid kit,Backyard,Lake access,Luggage dropoff allowed,Essentials,Long term stays allowed,Free parking on premises,Shampoo,Lock on bedroom door,Outdoor playground,Hair dryer,Hot water,Outdoor furniture,Private entrance,Refrigerator,Dishes and silverware",True,False,1,Moderate,3:00 PM,11:00 AM,False,False,5,0.0,True,43.0,4.91,4.9,5.0,4.8,5.0,5.0,4.9,8795276.0,583238.3,0.047,0.047,21957.9,21957.9,1.0,2.8,17,0,348,20,1.14
33926504,Bao Hung Apartment - R3 - TTT,Entire serviced apartment,entire_home,True,21.0335,105.7878,2.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Hot water,Essentials,Hangers,Iron,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Dishes and silverware,Stove,Oven,Private entrance,Patio or balcony,Free parking on premises,Elevator,Gym,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,1,Flexible,2:00 PM,12:00 PM,False,True,0,0.0,True,14.0,4.79,4.9,4.9,4.7,4.6,4.4,4.8,18969679.0,844807.9,0.063,0.063,51971.7,51971.7,1.0,2.3,23,0,342,28,6.9
33927153,Bao Hung Apartment - R1 - TTT,Entire serviced apartment,entire_home,False,21.0332,105.7873,2.0,1.0,1.0,1.0,False,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Hot water,Gym,Breakfast,Elevator,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Smoke alarm,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Private entrance,Bathtub",False,False,1,Flexible,3:00 PM,11:00 AM,False,False,0,0.0,True,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18293119.0,1025247.4,0.049,0.052,50118.1,53332.7,1.0,3.6,18,22,347,31,6.95
33979380,Lee|Grande Residence – 3BR | Lake View,Entire rental unit,entire_home,True,21.0318,105.8134,6.0,3.0,3.0,2.0,False,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Bidet,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Safe,Clothing storage,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Hot water kettle,Wine glasses,Rice maker,Dining table,Coffee,Private entrance,Elevator,Paid parking on premises",False,False,1,Moderate,3:00 PM,11:00 AM,False,False,0,0.0,True,18.0,4.72,4.8,4.8,4.7,4.9,4.9,4.8,151965571.0,2766477.8,0.159,0.162,416344.0,424484.8,1.0,4.5,58,7,307,39,4.24
33996950,Luxury 2BR Apartment/City View/Vinhomes Metropolis,Entire rental unit,entire_home,True,21.0321,105.8167,4.0,2.0,2.0,2.0,False,"Free parking on premises,Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Exercise equipment,Crib,Children’s dinnerware,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Lake access,Private entrance,Patio or balcony,Backyard,BBQ grill,Free parking on premises,Pool,Hot tub,Elevator,Pets allowed,Smoking allowed,Long term stays allowed",False,False,1,Flexible,2:00 PM,12:00 PM,False,False,0,0.0,True,106.0,4.76,4.7,4.9,4.7,4.9,4.8,4.7,178325365.0,1713783.4,0.288,0.288,488562.6,488562.6,1.0,3.6,105,0,260,39,3.9
34002480,Metropolis/HighFloor*Lotte@Daewoo/2BR*Hanoi,Entire rental unit,entire_home,False,21.0301,105.8153,5.0,2.0,2.0,2.0,False,"Bathtub,Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Extra pillows and blankets,Iron,TV,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Private entrance,Patio or balcony,Free parking on premises,Pool,Hot tub,Elevator,EV charger,Paid parking on premises,Single level home,Luggage dropoff allowed,Long term stays allowed",False,False,1,Flexible,2:00 PM,12:00 PM,False,False,10,0.0,False,34.0,4.79,4.6,4.8,4.7,4.9,4.9,4.7,34556558.0,1763758.9,0.055,0.055,91823.8,91823.8,1.0,5.0,20,0,345,37,4.03
34009249,3 Balconies in Old Quarter | Lift | Free Laundry,Entire townhouse,entire_home,True,21.0338,105.8561,15.0,6.0,9.0,6.0,False,"Wifi,Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Bidet,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Sound system,Air conditioning,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Pocket wifi,Kitchen,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Oven,Hot water kettle,Wine glasses,Blender,Rice maker,Dining table,Lake access,Private entrance,Patio or balcony,Outdoor dining area,Elevator,Paid parking off premises,Luggage dropoff allowed,Smoking allowed,Long term stays allowed,Cleaning before checkout",False,False,1,Moderate,2:00 PM,11:00 AM,True,False,30,0.0,True,34.0,4.82,4.9,4.9,4.7,4.9,4.9,4.8,912704160.0,4553049.8,0.534,0.933,2400037.9,4191453.8,1.0,2.4,195,156,170,54,0.67
34025633,"5 minutes to Keangnam, Ann cozy  modern apt. 2.4",Private room in serviced apartment,private_room,True,21.0207,105.7791,2.0,1.0,1.0,1.0,False,"Wifi,Free parking on premises,Hair dryer,Shampoo,Washer,Dryer,Essentials,Hangers,TV,Air conditioning,Smoke alarm,First aid kit,Wifi,Dedicated workspace,Kitchen,Cooking basics,Free parking on premises,Elevator,Luggage dropoff allowed,Smoking allowed,Long term stays allowed,Cleaning before checkout",False,False,1,Flexible,2:00 PM,12:00 PM,False,True,0,0.0,True,23.0,4.78,4.8,5.0,4.9,4.8,4.7,4.9,40151197.0,599920.6,0.178,0.178,110003.3,110003.3,1.0,2.0,65,0,300,22,7.82
